date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:39	2803/2803	---MCZ	200	added ('OK')	application/javascript	etag:W/%22af3-4bc431b518280%22	http://tattek.sk/minimal/assets/js/vendor/gmaps/jquery.ui.map.microformat.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/gmaps/jquery.ui.map.microformat.min.js	(from http://tattek.sk/minimal/google-maps.html)
12:59:40	9726/9726	---MCZ	200	added ('OK')	application/javascript	etag:W/%2225fe-4e2cef4708dc0%22	http://tattek.sk/minimal/assets/js/vendor/gmaps/jquery.ui.map.extensions.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/gmaps/jquery.ui.map.extensions.js	(from http://tattek.sk/minimal/google-maps.html)
12:59:40	1575/1575	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2011:59:39%20GMT	http://google-maps-icons.googlecode.com/files/home.png	C:/pfe/pfe/google-maps-icons.googlecode.com/files/home.105.delayed	(from http://tattek.sk/minimal/google-maps.html)
12:59:40	1581/1581	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2011:59:39%20GMT	http://google-maps-icons.googlecode.com/files/girlfriend.png	C:/pfe/pfe/google-maps-icons.googlecode.com/files/girlfriend.106.delayed	(from http://tattek.sk/minimal/google-maps.html)
12:59:41	1576/1576	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2011:59:40%20GMT	http://google-maps-icons.googlecode.com/files/dates.png	C:/pfe/pfe/google-maps-icons.googlecode.com/files/dates.107.delayed	(from http://tattek.sk/minimal/google-maps.html)
12:59:41	1581/1581	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2011:59:40%20GMT	http://google-maps-icons.googlecode.com/files/realestate.png	C:/pfe/pfe/google-maps-icons.googlecode.com/files/realestate.108.delayed	(from http://tattek.sk/minimal/google-maps.html)
12:59:41	1580/1580	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2011:59:40%20GMT	http://google-maps-icons.googlecode.com/files/apartment.png	C:/pfe/pfe/google-maps-icons.googlecode.com/files/apartment.109.delayed	(from http://tattek.sk/minimal/google-maps.html)
12:59:42	9686/9686	---MCZ	200	added ('OK')	text/css	etag:W/%2225d6-4fc17b12ff480%22	http://tattek.sk/minimal/assets/js/vendor/flipclock/css/flipclock.css	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/flipclock/css/flipclock.css	(from http://tattek.sk/minimal/widgets.html)
12:59:42	114166/114166	---MCZ	200	added ('OK')	application/javascript	etag:W/%221bdf6-4e2ba746df400%22	http://tattek.sk/minimal/assets/js/vendor/jvectormaps/addons/jquery-jvectormap-us-lcc-en.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jvectormaps/addons/jquery-jvectormap-us-lcc-en.js	(from http://tattek.sk/minimal/vector-maps.html)
12:59:42	7288/7288	---M-Z	200	added ('OK')	text/css	etag:W/%225abbb2cf-1c78%22	http://blueimp.github.io/Gallery/css/blueimp-gallery.min.css	C:/pfe/pfe/blueimp.github.io/Gallery/css/blueimp-gallery.min.css	(from http://tattek.sk/minimal/widgets.html)
12:59:42	1102/1102	---MCZ	200	added ('OK')	text/css	etag:W/%2244e-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/css/jquery.fileupload-ui.css	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/css/jquery.fileupload-ui.css	(from http://tattek.sk/minimal/widgets.html)
12:59:43	431/431	---MCZ	200	added ('OK')	text/css	etag:W/%221af-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/css/jquery.fileupload-noscript.css	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/css/jquery.fileupload-noscript.css	(from http://tattek.sk/minimal/widgets.html)
12:59:43	371/371	---MCZ	200	added ('OK')	text/css	etag:W/%22173-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/css/jquery.fileupload-ui-noscript.css	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/css/jquery.fileupload-ui-noscript.css	(from http://tattek.sk/minimal/widgets.html)
12:59:44	1071/1071	---M-Z	200	added ('OK')	application/javascript	etag:W/%2259a34cdc-42f%22	http://blueimp.github.io/JavaScript-Templates/js/tmpl.min.js	C:/pfe/pfe/blueimp.github.io/JavaScript-Templates/js/tmpl.min.js	(from http://tattek.sk/minimal/widgets.html)
12:59:44	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225c1d106f-247b%22	http://blueimp.github.io/JavaScript-Load-Image/js/load-image.min.js	C:/pfe/pfe/blueimp.github.io/JavaScript-Load-Image/js/load-image.min.js	(from http://tattek.sk/minimal/widgets.html)
12:59:44	15341/15341	---MCZ	200	added ('OK')	application/javascript	etag:W/%223bed-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/vendor/jquery.ui.widget.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/vendor/jquery.ui.widget.js	(from http://tattek.sk/minimal/widgets.html)
12:59:44	1273/1273	---M-Z	200	added ('OK')	application/javascript	etag:W/%2259a34d63-4f9%22	http://blueimp.github.io/JavaScript-Canvas-to-Blob/js/canvas-to-blob.min.js	C:/pfe/pfe/blueimp.github.io/JavaScript-Canvas-to-Blob/js/canvas-to-blob.min.js	(from http://tattek.sk/minimal/widgets.html)
12:59:45	10612/10612	---MCZ	200	added ('OK')	application/javascript	etag:W/%222974-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.iframe-transport.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.iframe-transport.js	(from http://tattek.sk/minimal/widgets.html)
12:59:46	32556/32556	---M-Z	200	added ('OK')	application/javascript	etag:W/%225abbb2cf-7f2c%22	http://blueimp.github.io/Gallery/js/jquery.blueimp-gallery.min.js	C:/pfe/pfe/blueimp.github.io/Gallery/js/jquery.blueimp-gallery.min.js	(from http://tattek.sk/minimal/widgets.html)
12:59:47	5986/5986	---MCZ	200	added ('OK')	application/javascript	etag:W/%221762-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-process.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-process.js	(from http://tattek.sk/minimal/widgets.html)
12:59:48	61692/61692	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f0fc-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload.js	(from http://tattek.sk/minimal/widgets.html)
12:59:48	11548/11548	---MCZ	200	added ('OK')	application/javascript	etag:W/%222d1c-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-image.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-image.js	(from http://tattek.sk/minimal/widgets.html)
12:59:48	3364/3364	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d24-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-audio.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-audio.js	(from http://tattek.sk/minimal/widgets.html)
12:59:48	3364/3364	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d24-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-video.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-video.js	(from http://tattek.sk/minimal/widgets.html)
12:59:49	4066/4066	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fe2-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-validate.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-validate.js	(from http://tattek.sk/minimal/widgets.html)
12:59:49	2555/2555	---MCZ	200	added ('OK')	application/javascript	etag:W/%229fb-4f51d8a2e7600%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/fileupload-main.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/fileupload-main.js	(from http://tattek.sk/minimal/widgets.html)
12:59:50	27596/27596	---MCZ	200	added ('OK')	application/javascript	etag:W/%226bcc-4f3627a8936c0%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-ui.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/jquery.fileupload-ui.js	(from http://tattek.sk/minimal/widgets.html)
12:59:50	20149/20149	---MCZ	200	added ('OK')	application/javascript	etag:W/%224eb5-4fc17b12ff480%22	http://tattek.sk/minimal/assets/js/vendor/flipclock/flipclock.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/flipclock/flipclock.min.js	(from http://tattek.sk/minimal/widgets.html)
12:59:51	2457/2457	---MCZ	200	added ('OK')	application/javascript	etag:W/%22999-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/js/vendor/flot/jquery.flot.categories.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/flot/jquery.flot.categories.min.js	(from http://tattek.sk/minimal/charts.html)
12:59:51	2324/2324	---MCZ	200	added ('OK')	application/javascript	etag:W/%22914-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/js/vendor/flot/jquery.flot.stack.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/flot/jquery.flot.stack.min.js	(from http://tattek.sk/minimal/charts.html)
12:59:51	12024/12024	---MCZ	200	added ('OK')	application/javascript	etag:W/%222ef8-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/js/vendor/flot/jquery.flot.pie.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/flot/jquery.flot.pie.min.js	(from http://tattek.sk/minimal/charts.html)
12:59:52	6330/6330	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218ba-4f144740e3180%22	http://tattek.sk/minimal/assets/js/vendor/graphtable/jquery.graphTable-0.3.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/graphtable/jquery.graphTable-0.3.js	(from http://tattek.sk/minimal/charts.html)
12:59:52	4189/4189	---MCZ	200	added ('OK')	application/javascript	etag:W/%22105d-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/js/vendor/flot/jquery.flot.tooltip.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/flot/jquery.flot.tooltip.min.js	(from http://tattek.sk/minimal/charts.html)
12:59:54	34293/34293	---MCZ	200	added ('OK')	application/javascript	etag:W/%2285f5-4efc1a2afcf00%22	http://tattek.sk/minimal/assets/js/vendor/justgage/justgage.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/justgage/justgage.js	(from http://tattek.sk/minimal/charts.html)
12:59:58	32298/32298	---M--	200	added ('OK')	image/jpeg	etag:%227e2a-4f400750ff500%22	http://tattek.sk/minimal/assets/images/random-avatar6.jpg	C:/pfe/pfe/tattek.sk/minimal/assets/images/random-avatar6.jpg	(from http://tattek.sk/minimal/index.html)
12:59:59	4724/4724	---MCZ	200	added ('OK')	application/javascript	etag:W/%221274-4f28223f87b80%22	http://tattek.sk/minimal/assets/js/vendor/bootstrap/bootstrap-dropdown-multilevel.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/bootstrap/bootstrap-dropdown-multilevel.js	(from http://tattek.sk/minimal/index.html)
13:00:00	35668/35668	---M--	200	added ('OK')	image/jpeg	etag:%228b54-4f40076ca7640%22	http://tattek.sk/minimal/assets/images/random-avatar8.jpg	C:/pfe/pfe/tattek.sk/minimal/assets/images/random-avatar8.jpg	(from http://tattek.sk/minimal/index.html)
13:00:00	6715/6715	---MCZ	200	added ('OK')	application/javascript	etag:W/%221a3b-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/js/vendor/flot/jquery.flot.time.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/flot/jquery.flot.time.min.js	(from http://tattek.sk/minimal/index.html)
13:00:00	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2011:59:59%20GMT	http://tattek.sk/minimal/assets/js/vendor/summernote/fonts/glyphicons-halflings-regular.eot	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/summernote/fonts/glyphicons-halflings-regular.eot	(from http://tattek.sk/minimal/assets/js/vendor/summernote/css/summernote-bs3.css)
13:00:26	157400/157400	---M--	200	added ('OK')	image/jpeg	etag:%22266d8-4f3ef72681640%22	http://tattek.sk/minimal/assets/images/backgrounds/3.jpg	C:/pfe/pfe/tattek.sk/minimal/assets/images/backgrounds/3.jpg	(from http://tattek.sk/minimal/assets/css/minimal.css)
13:00:27	163191/163191	---M--	200	added ('OK')	image/jpeg	etag:%2227d77-4f3ef70ea9e00%22	http://tattek.sk/minimal/assets/images/backgrounds/2.jpg	C:/pfe/pfe/tattek.sk/minimal/assets/images/backgrounds/2.jpg	(from http://tattek.sk/minimal/assets/css/minimal.css)
13:00:27	4131/4131	---MCZ	200	added ('OK')	text/css	etag:W/%221023-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/js/vendor/colorpicker/css/bootstrap-colorpicker.css	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/colorpicker/css/bootstrap-colorpicker.css	(from http://tattek.sk/minimal/form-elements.html)
13:00:28	5067/5067	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213cb-4eed044386f00%22	http://tattek.sk/minimal/assets/js/vendor/wizard/jquery.bootstrap.wizard.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/wizard/jquery.bootstrap.wizard.min.js	(from http://tattek.sk/minimal/form-wizard.html)
13:00:28	15580/15580	---MCZ	200	added ('OK')	application/javascript	etag:W/%223cdc-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/js/vendor/colorpicker/bootstrap-colorpicker.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/colorpicker/bootstrap-colorpicker.min.js	(from http://tattek.sk/minimal/form-elements.html)
13:00:29	1136/1136	---M--	200	added ('OK')	image/png	etag:%22470-4ca5d972e3600%22	http://tattek.sk/minimal/assets/js/vendor/datatables/images/datatables/sort_both.png	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/datatables/images/datatables/sort_both.png	(from http://tattek.sk/minimal/assets/js/vendor/datatables/css/dataTables.bootstrap.css)
13:00:29	1118/1118	---M--	200	added ('OK')	image/png	etag:%2245e-4ca5d972e3600%22	http://tattek.sk/minimal/assets/js/vendor/datatables/images/datatables/sort_asc.png	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/datatables/images/datatables/sort_asc.png	(from http://tattek.sk/minimal/assets/js/vendor/datatables/css/dataTables.bootstrap.css)
13:00:29	1127/1127	---M--	200	added ('OK')	image/png	etag:%22467-4ca5d972e3600%22	http://tattek.sk/minimal/assets/js/vendor/datatables/images/datatables/sort_desc.png	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/datatables/images/datatables/sort_desc.png	(from http://tattek.sk/minimal/assets/js/vendor/datatables/css/dataTables.bootstrap.css)
13:00:29	1050/1050	---M--	200	added ('OK')	image/png	etag:%2241a-4ca5d972e3600%22	http://tattek.sk/minimal/assets/js/vendor/datatables/images/datatables/sort_asc_disabled.png	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/datatables/images/datatables/sort_asc_disabled.png	(from http://tattek.sk/minimal/assets/js/vendor/datatables/css/dataTables.bootstrap.css)
13:00:30	1045/1045	---M--	200	added ('OK')	image/png	etag:%22415-4ca5d972e3600%22	http://tattek.sk/minimal/assets/js/vendor/datatables/images/datatables/sort_desc_disabled.png	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/datatables/images/datatables/sort_desc_disabled.png	(from http://tattek.sk/minimal/assets/js/vendor/datatables/css/dataTables.bootstrap.css)
13:00:30	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2012:00:29%20GMT	http://tattek.sk/minimal/assets/js/vendor/datatables/images/collection.png	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/datatables/images/collection.png	(from http://tattek.sk/minimal/assets/js/vendor/datatables/css/TableTools.css)
13:00:30	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2012:00:29%20GMT	http://tattek.sk/minimal/assets/js/vendor/datatables/images/collection_hover.png	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/datatables/images/collection_hover.png	(from http://tattek.sk/minimal/assets/js/vendor/datatables/css/TableTools.css)
13:00:30	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2012:00:29%20GMT	http://tattek.sk/minimal/assets/js/vendor/datatables/images/background.png	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/datatables/images/background.png	(from http://tattek.sk/minimal/assets/js/vendor/datatables/css/TableTools.css)
13:00:31	287/287	---M--	200	added ('OK')	image/gif	etag:%2211f-4d8480a7c3600%22	http://tattek.sk/minimal/assets/js/vendor/superbox/img/close.gif	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/superbox/img/close.gif	(from http://tattek.sk/minimal/assets/js/vendor/superbox/css/style.css)
13:00:31	166/166	---M--	200	added ('OK')	image/png	etag:%22a6-4f1540dce1880%22	http://tattek.sk/minimal/assets/js/vendor/colorbox/css/images/loading_background.png	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/colorbox/css/images/loading_background.png	(from http://tattek.sk/minimal/assets/js/vendor/colorbox/css/colorbox.css)
13:00:33	9427/9427	---M--	200	added ('OK')	image/gif	etag:%2224d3-4f1540dce1880%22	http://tattek.sk/minimal/assets/js/vendor/colorbox/css/images/loading.gif	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/colorbox/css/images/loading.gif	(from http://tattek.sk/minimal/assets/js/vendor/colorbox/css/colorbox.css)
13:00:33	1360827/1360827	---M--	200	added ('OK')	image/jpeg	etag:%2214c3bb-4f725a5a8db00%22	http://tattek.sk/minimal/assets/images/weather/vegas.jpg	C:/pfe/pfe/tattek.sk/minimal/assets/images/weather/vegas.jpg	(from http://tattek.sk/minimal/weather-page.html)
13:00:34	2033/2033	---M--	200	added ('OK')	image/png	etag:%227f1-4f1540dce1880%22	http://tattek.sk/minimal/assets/js/vendor/colorbox/css/images/controls.png	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/colorbox/css/images/controls.png	(from http://tattek.sk/minimal/assets/js/vendor/colorbox/css/colorbox.css)
13:00:35	1476/1476	---MCZ	200	added ('OK')	text/css	etag:W/%225c4-4efdee4c904c0%22	http://tattek.sk/minimal/assets/js/vendor/owl-carousel/css/owl.carousel.css	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/owl-carousel/css/owl.carousel.css	(from http://tattek.sk/minimal/weather-page.html)
13:00:35	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2012:00:34%20GMT	http://tattek.sk/minimal/assets/js/vendor/owl-carousel/css/AjaxLoader.gif	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/owl-carousel/css/AjaxLoader.gif	(from http://tattek.sk/minimal/assets/js/vendor/owl-carousel/css/owl.theme.css)
13:00:36	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2012:00:35%20GMT	http://tattek.sk/minimal/frontpage/assets/css/vendor/fonts/glyphicons-halflings-regular.eot	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/css/vendor/fonts/glyphicons-halflings-regular.eot	(from http://tattek.sk/minimal/frontpage/assets/css/vendor/bootstrap/bootstrap.min.css)
13:00:36	118884/118884	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d064-537523d3ff180%22	http://tattek.sk/minimal/assets/js/vendor/fullcalendar/fullcalendar.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/fullcalendar/fullcalendar.min.js	(from http://tattek.sk/minimal/calendar.html)
13:00:36	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2012:00:35%20GMT	http://tattek.sk/minimal/frontpage/assets/css/vendor/fonts/glyphicons-halflings-regular.eot?	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/css/vendor/fonts/glyphicons-halflings-regulard41d.eot	(from http://tattek.sk/minimal/frontpage/assets/css/vendor/bootstrap/bootstrap.min.css)
13:00:36	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2012:00:35%20GMT	http://tattek.sk/minimal/frontpage/assets/css/vendor/fonts/glyphicons-halflings-regular.woff	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/css/vendor/fonts/glyphicons-halflings-regular.woff	(from http://tattek.sk/minimal/frontpage/assets/css/vendor/bootstrap/bootstrap.min.css)
13:00:36	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2012:00:35%20GMT	http://tattek.sk/minimal/frontpage/assets/css/vendor/fonts/glyphicons-halflings-regular.ttf	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/css/vendor/fonts/glyphicons-halflings-regular.ttf	(from http://tattek.sk/minimal/frontpage/assets/css/vendor/bootstrap/bootstrap.min.css)
13:00:36	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2012:00:35%20GMT	http://tattek.sk/minimal/frontpage/assets/css/vendor/fonts/glyphicons-halflings-regular.svg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/css/vendor/fonts/glyphicons-halflings-regular.svg	(from http://tattek.sk/minimal/frontpage/assets/css/vendor/bootstrap/bootstrap.min.css)
13:00:37	116/116	---M--	200	added ('OK')	image/png	etag:%2274-4f70414b24580%22	http://tattek.sk/minimal/frontpage/assets/js/vendor/owl-carousel/css/grabbing.png	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/js/vendor/owl-carousel/css/grabbing.png	(from http://tattek.sk/minimal/frontpage/assets/js/vendor/owl-carousel/css/owl.carousel.css)
13:00:37	1517/1517	---M--	200	added ('OK')	image/gif	etag:%225ed-4f70414b24580%22	http://tattek.sk/minimal/frontpage/assets/js/vendor/owl-carousel/css/AjaxLoader.gif	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/js/vendor/owl-carousel/css/AjaxLoader.gif	(from http://tattek.sk/minimal/frontpage/assets/js/vendor/owl-carousel/css/owl.theme.css)
13:00:38	3184/3184	---M--	200	added ('OK')	image/png	etag:%22c70-4f9667e501300%22	http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/prev.png	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/prev.png	(from http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/default.css)
13:00:39	3193/3193	---M--	200	added ('OK')	image/png	etag:%22c79-4f9667e501300%22	http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/next.png	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/next.png	(from http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/default.css)
13:00:39	2949/2949	---M--	200	added ('OK')	image/png	etag:%22b85-4f9667e501300%22	http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/close.png	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/close.png	(from http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/default.css)
13:00:40	4224/4224	---M--	200	added ('OK')	image/png	etag:%221080-4f9667e501300%22	http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/prev@2x.png	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/prev@2x.png	(from http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/default.css)
13:00:41	4235/4235	---M--	200	added ('OK')	image/png	etag:%22108b-4f9667e501300%22	http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/next@2x.png	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/next@2x.png	(from http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/default.css)
13:00:42	3097/3097	---M--	200	added ('OK')	image/png	etag:%22c19-4f9667e501300%22	http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/close@2x.png	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/close@2x.png	(from http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/default.css)
13:00:42	18134/18134	---M--	200	added ('OK')	image/gif	etag:%2246d6-4f9667e501300%22	http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/loading@2x.gif	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/loading@2x.gif	(from http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/default.css)
13:00:48	33729/33729	---M--	200	added ('OK')	image/jpeg	etag:%2283c1-4fb9df9d892c0%22	http://tattek.sk/minimal/frontpage/assets/images/clients/random-avatar1.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/clients/random-avatar1.jpg	(from http://tattek.sk/minimal/frontpage/about.html)
13:00:48	33389/33389	---M--	200	added ('OK')	image/jpeg	etag:%22826d-4fb9df9d892c0%22	http://tattek.sk/minimal/frontpage/assets/images/clients/random-avatar2.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/clients/random-avatar2.jpg	(from http://tattek.sk/minimal/frontpage/about.html)
13:00:56	32298/32298	---M--	200	added ('OK')	image/jpeg	etag:%227e2a-4fb9df9d892c0%22	http://tattek.sk/minimal/frontpage/assets/images/clients/random-avatar6.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/clients/random-avatar6.jpg	(from http://tattek.sk/minimal/frontpage/about.html)
13:00:56	34658/34658	---M--	200	added ('OK')	image/jpeg	etag:%228762-4fb9df9d892c0%22	http://tattek.sk/minimal/frontpage/assets/images/clients/random-avatar5.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/clients/random-avatar5.jpg	(from http://tattek.sk/minimal/frontpage/about.html)
13:00:57	6747/6747	---MCZ	200	added ('OK')	text/css	etag:W/%221a5b-4fb9df9d892c0%22	http://tattek.sk/minimal/frontpage/assets/css/vendor/ribbons/3d-corner-ribbons.css	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/css/vendor/ribbons/3d-corner-ribbons.css	(from http://tattek.sk/minimal/frontpage/prices.html)
13:01:03	587649/587649	---M--	200	added ('OK')	image/jpeg	etag:%228f781-4e2b584558e00%22	http://tattek.sk/minimal/assets/images/carousel/carousel4.jpg	C:/pfe/pfe/tattek.sk/minimal/assets/images/carousel/carousel4.jpg	(from http://tattek.sk/minimal/widgets.html)
